subset,src,dst
midjourney,/root/gpufree-data/dataset/test/genimage/fake/924_midjourney_159.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/924_midjourney_159.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/929_midjourney_74.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/929_midjourney_74.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/941_midjourney_116.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/941_midjourney_116.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/947_midjourney_11.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/947_midjourney_11.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/947_midjourney_151.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/947_midjourney_151.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/94_midjourney_160.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/94_midjourney_160.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/973_midjourney_95.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/973_midjourney_95.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/980_midjourney_193.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/980_midjourney_193.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/983_midjourney_48.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/983_midjourney_48.png
midjourney,/root/gpufree-data/dataset/test/genimage/fake/987_midjourney_79.png,exp/genimage_prepared_v2/fake_by_subset/midjourney/987_midjourney_79.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/003_sdv4_00066.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/003_sdv4_00066.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/011_sdv4_00036.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/011_sdv4_00036.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/025_sdv4_00130.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/025_sdv4_00130.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/041_sdv4_00055.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/041_sdv4_00055.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/042_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/042_sdv4_00089.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/050_sdv4_00156.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/050_sdv4_00156.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/059_sdv4_00017.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/059_sdv4_00017.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/061_sdv4_00162.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/061_sdv4_00162.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/063_sdv4_00190.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/063_sdv4_00190.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/082_sdv4_00014.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/082_sdv4_00014.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/085_sdv4_00143.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/085_sdv4_00143.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/088_sdv4_00013.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/088_sdv4_00013.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/096_sdv4_00162.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/096_sdv4_00162.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/096_sdv4_00163.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/096_sdv4_00163.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/108_sdv4_00082.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/108_sdv4_00082.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/115_sdv4_00072.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/115_sdv4_00072.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/127_sdv4_00058.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/127_sdv4_00058.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/129_sdv4_00106.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/129_sdv4_00106.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/146_sdv4_00150.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/146_sdv4_00150.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/154_sdv4_00014.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/154_sdv4_00014.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/175_sdv4_00193.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/175_sdv4_00193.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/183_sdv4_00187.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/183_sdv4_00187.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/186_sdv4_00022.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/186_sdv4_00022.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/186_sdv4_00102.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/186_sdv4_00102.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/201_sdv4_00139.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/201_sdv4_00139.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/217_sdv4_00037.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/217_sdv4_00037.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/217_sdv4_00148.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/217_sdv4_00148.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/228_sdv4_00179.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/228_sdv4_00179.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/238_sdv4_00024.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/238_sdv4_00024.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/240_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/240_sdv4_00089.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/242_sdv4_00002.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/242_sdv4_00002.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/245_sdv4_00185.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/245_sdv4_00185.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/248_sdv4_00059.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/248_sdv4_00059.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/254_sdv4_00010.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/254_sdv4_00010.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/267_sdv4_00088.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/267_sdv4_00088.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/274_sdv4_00096.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/274_sdv4_00096.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/276_sdv4_00013.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/276_sdv4_00013.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/283_sdv4_00024.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/283_sdv4_00024.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/287_sdv4_00050.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/287_sdv4_00050.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/299_sdv4_00153.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/299_sdv4_00153.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/300_sdv4_00193.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/300_sdv4_00193.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/323_sdv4_00096.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/323_sdv4_00096.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/326_sdv4_00075.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/326_sdv4_00075.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/334_sdv4_00072.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/334_sdv4_00072.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/341_sdv4_00124.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/341_sdv4_00124.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/345_sdv4_00175.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/345_sdv4_00175.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/359_sdv4_00000.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/359_sdv4_00000.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/371_sdv4_00170.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/371_sdv4_00170.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/373_sdv4_00067.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/373_sdv4_00067.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/386_sdv4_00058.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/386_sdv4_00058.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/396_sdv4_00166.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/396_sdv4_00166.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/400_sdv4_00198.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/400_sdv4_00198.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/401_sdv4_00058.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/401_sdv4_00058.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/406_sdv4_00190.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/406_sdv4_00190.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/414_sdv4_00118.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/414_sdv4_00118.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/418_sdv4_00013.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/418_sdv4_00013.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/428_sdv4_00129.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/428_sdv4_00129.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/431_sdv4_00028.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/431_sdv4_00028.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/437_sdv4_00010.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/437_sdv4_00010.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/448_sdv4_00106.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/448_sdv4_00106.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/470_sdv4_00047.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/470_sdv4_00047.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/470_sdv4_00068.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/470_sdv4_00068.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/476_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/476_sdv4_00089.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/485_sdv4_00156.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/485_sdv4_00156.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/501_sdv4_00031.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/501_sdv4_00031.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/505_sdv4_00179.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/505_sdv4_00179.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/514_sdv4_00144.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/514_sdv4_00144.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/523_sdv4_00062.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/523_sdv4_00062.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/529_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/529_sdv4_00089.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/530_sdv4_00008.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/530_sdv4_00008.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/536_sdv4_00048.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/536_sdv4_00048.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/537_sdv4_00175.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/537_sdv4_00175.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/552_sdv4_00113.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/552_sdv4_00113.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/561_sdv4_00114.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/561_sdv4_00114.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/574_sdv4_00028.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/574_sdv4_00028.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/582_sdv4_00181.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/582_sdv4_00181.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/591_sdv4_00136.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/591_sdv4_00136.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/602_sdv4_00028.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/602_sdv4_00028.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/605_sdv4_00030.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/605_sdv4_00030.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/611_sdv4_00193.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/611_sdv4_00193.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/622_sdv4_00138.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/622_sdv4_00138.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/628_sdv4_00186.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/628_sdv4_00186.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/631_sdv4_00096.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/631_sdv4_00096.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/640_sdv4_00026.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/640_sdv4_00026.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/645_sdv4_00186.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/645_sdv4_00186.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/653_sdv4_00096.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/653_sdv4_00096.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/655_sdv4_00177.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/655_sdv4_00177.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/678_sdv4_00001.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/678_sdv4_00001.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/697_sdv4_00067.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/697_sdv4_00067.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/698_sdv4_00106.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/698_sdv4_00106.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/709_sdv4_00046.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/709_sdv4_00046.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/714_sdv4_00170.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/714_sdv4_00170.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/719_sdv4_00137.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/719_sdv4_00137.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/723_sdv4_00113.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/723_sdv4_00113.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/725_sdv4_00113.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/725_sdv4_00113.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/736_sdv4_00113.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/736_sdv4_00113.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/746_sdv4_00069.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/746_sdv4_00069.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/746_sdv4_00193.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/746_sdv4_00193.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/748_sdv4_00047.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/748_sdv4_00047.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/753_sdv4_00049.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/753_sdv4_00049.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/763_sdv4_00018.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/763_sdv4_00018.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/767_sdv4_00077.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/767_sdv4_00077.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/770_sdv4_00145.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/770_sdv4_00145.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/778_sdv4_00193.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/778_sdv4_00193.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/779_sdv4_00024.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/779_sdv4_00024.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/780_sdv4_00115.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/780_sdv4_00115.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/781_sdv4_00017.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/781_sdv4_00017.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/784_sdv4_00198.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/784_sdv4_00198.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/793_sdv4_00017.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/793_sdv4_00017.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/821_sdv4_00149.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/821_sdv4_00149.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/830_sdv4_00095.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/830_sdv4_00095.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/831_sdv4_00034.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/831_sdv4_00034.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/846_sdv4_00008.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/846_sdv4_00008.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/862_sdv4_00037.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/862_sdv4_00037.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/864_sdv4_00043.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/864_sdv4_00043.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/878_sdv4_00031.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/878_sdv4_00031.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/884_sdv4_00084.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/884_sdv4_00084.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/888_sdv4_00122.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/888_sdv4_00122.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/890_sdv4_00079.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/890_sdv4_00079.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/892_sdv4_00049.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/892_sdv4_00049.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/902_sdv4_00078.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/902_sdv4_00078.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/903_sdv4_00000.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/903_sdv4_00000.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/903_sdv4_00050.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/903_sdv4_00050.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/906_sdv4_00162.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/906_sdv4_00162.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/913_sdv4_00049.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/913_sdv4_00049.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/914_sdv4_00196.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/914_sdv4_00196.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/941_sdv4_00001.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/941_sdv4_00001.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/941_sdv4_00033.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/941_sdv4_00033.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/941_sdv4_00105.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/941_sdv4_00105.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/945_sdv4_00137.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/945_sdv4_00137.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/949_sdv4_00110.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/949_sdv4_00110.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/956_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/956_sdv4_00089.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/959_sdv4_00023.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/959_sdv4_00023.png
sdv4,/root/gpufree-data/dataset/test/genimage/fake/974_sdv4_00089.png,exp/genimage_prepared_v2/fake_by_subset/sdv4/974_sdv4_00089.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_003_vqdm_00081.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_003_vqdm_00081.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_011_vqdm_00093.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_011_vqdm_00093.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_042_vqdm_00055.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_042_vqdm_00055.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_043_vqdm_00042.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_043_vqdm_00042.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_048_vqdm_00032.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_048_vqdm_00032.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_052_vqdm_00181.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_052_vqdm_00181.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_070_vqdm_00022.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_070_vqdm_00022.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_084_vqdm_00186.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_084_vqdm_00186.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_087_vqdm_00097.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_087_vqdm_00097.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_090_vqdm_00098.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_090_vqdm_00098.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_00_096_vqdm_00123.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_00_096_vqdm_00123.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_103_vqdm_00064.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_103_vqdm_00064.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_121_vqdm_00034.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_121_vqdm_00034.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_152_vqdm_00022.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_152_vqdm_00022.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_152_vqdm_00184.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_152_vqdm_00184.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_168_vqdm_00107.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_168_vqdm_00107.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_169_vqdm_00081.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_169_vqdm_00081.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_175_vqdm_00155.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_175_vqdm_00155.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_190_vqdm_00013.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_190_vqdm_00013.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_192_vqdm_00013.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_192_vqdm_00013.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_01_196_vqdm_00159.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_01_196_vqdm_00159.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_02_200_vqdm_00056.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_02_200_vqdm_00056.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_02_215_vqdm_00012.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_02_215_vqdm_00012.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_02_216_vqdm_00156.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_02_216_vqdm_00156.png
vqdm,/root/gpufree-data/dataset/test/genimage/fake/VQDM_1000_200_02_221_vqdm_00198.png,exp/genimage_prepared_v2/fake_by_subset/vqdm/VQDM_1000_200_02_221_vqdm_00198.png
